Supplier Name,Phone Number,Category,URL,Main Image,Gallery,Real Phone,Website,Google Reviews Link,Google Image,Google Rating,Reviews Count,Address,Description,Instagram,Facebook,Downloaded Images,Downloaded Main Image
אלבינה עיצובים,,design,https://www.mit4mit.co.il/biz/91305,/uploads/suppliers/אלבינה_עיצובים_1785516612_1.jpg,/uploads/suppliers/אלבינה_עיצובים_1785516612_1.jpg,['0524654936'],,,,5.0,1,"חדרה, ישראל",,,https://www.facebook.com/%D7%90%D7%9C%D7%91%D7%99%D7%A0%D7%94-%D7%A2%D7%99%D7%A6%D7%95%D7%91%D7%99%D7%9D-%D7%A2%D7%99%D7%A6%D7%95%D7%91-%D7%90%D7%99%D7%A8%D7%95%D7%A2%D7%99%D7%9D-359621757573275/,/uploads/suppliers/אלבינה_עיצובים_1785516612_1.jpg,/uploads/suppliers/אלבינה_עיצובים_1785516612_1.jpg
מיוש - מתנות אישיות ומעצימות,,design,https://www.mit4mit.co.il/biz/103716,/uploads/suppliers/מיוש_-_מתנות_אישיות_ומעצימות_1785516620_1.jpg,/uploads/suppliers/מיוש_-_מתנות_אישיות_ומעצימות_1785516620_1.jpg,0506008019,https://mayoushines.com/,,,5,1,"האושר 9, כפר יונה, ישראל","מיוש - מתנות אישיות ומעצימות | מתנה שרואה את האדם היקר לך באמת.

לצמוח מתוך החוזקות והיכולות שבך. זה האני מאמין שלנו. להסתכל על הצד הטוב שבאחר, דרך מילה טובה, מחמאה, הכרת תודה ופרגון.

כל המוצרים שתמצאו באתר זה נועדו לעשות בדיוק את זה. להעצים את האחר, להראות לו מה החוזקות שלו בעינייך ובכך להכיר לו תודה על מי שהוא.",https://www.instagram.com/mayoushines/,https://www.facebook.com/mayoushines/,/uploads/suppliers/מיוש_-_מתנות_אישיות_ומעצימות_1785516620_1.jpg,/uploads/suppliers/מיוש_-_מתנות_אישיות_ומעצימות_1785516620_1.jpg
ונילה סקיי,,design,https://www.mit4mit.co.il/biz/30115,/uploads/suppliers/ונילה_סקיי_1785516629_1.jpg,/uploads/suppliers/ונילה_סקיי_1785516629_1.jpg,"['050-2020496', '052-3534321']",http://www.vanillasky.co.il/,,,4,6,,עיצוב אירועים,,,/uploads/suppliers/ונילה_סקיי_1785516629_1.jpg,/uploads/suppliers/ונילה_סקיי_1785516629_1.jpg
בוסתן עיצוב פרחים לאירועים,,design,https://www.mit4mit.co.il/biz/100477,/uploads/suppliers/בוסתן_עיצוב_פרחים_לאירועים_1785516637_1.jpg,/uploads/suppliers/בוסתן_עיצוב_פרחים_לאירועים_1785516637_1.jpg,00586535802,http://www.bustan-flower-design.com/,,,5,18,"ירושלים, ישראל","שמי הודיה והמטרה שלי היא להכניס צבע ויופי ביום המאושר בחיים שלכם.
האהבה שלי לפרחים ולאנשים הובילה אותי לשילוב של השניים ובעזרתכם הצלחתי למצוא את השילוב המתאים.
אני אוהבת לשמח אנשים ולהכניס צבע וחיים לעולם שלנו עם מה שהטבע העניק לנו.
אני פה על מנת לעזור לכם ליצור את האווירה ועיצוב שחלמתם עליו ביום המיוחד בחייכם.
ביחד, נוכל להגיע לצבעים והעיצוב המדוייק שאותו תירצו, עם התקציב שאותו רציתם להשקיע.
המטרה שלי היא שאתם תצאו הכי מרוצים!
זה הזמן שלכם לפרוח🌸",https://Bustan.flower.design,https://בוסתן-עיצוב פרחים לאירועים,/uploads/suppliers/בוסתן_עיצוב_פרחים_לאירועים_1785516637_1.jpg,/uploads/suppliers/בוסתן_עיצוב_פרחים_לאירועים_1785516637_1.jpg
צוף - פרחים ועיצוב אירועים,,design,https://www.mit4mit.co.il/biz/101885,/uploads/suppliers/צוף_-_פרחים_ועיצוב_אירועים_1785516646_1.jpg,/uploads/suppliers/צוף_-_פרחים_ועיצוב_אירועים_1785516646_1.jpg,['0523658712'],,,,5,3,"ראש העין, ישראל",,,,/uploads/suppliers/צוף_-_פרחים_ועיצוב_אירועים_1785516646_1.jpg,/uploads/suppliers/צוף_-_פרחים_ועיצוב_אירועים_1785516646_1.jpg
פמפס לילי,,design,https://www.mit4mit.co.il/biz/101141,/uploads/suppliers/פמפס_לילי_1785516654_1.jpg,/uploads/suppliers/פמפס_לילי_1785516654_1.jpg,['0502627209'],,,,5,9,"כרמיאל, ישראל","אין רגע חלומי יותר מלעצב חתונה
יום שחיכיתם לו כל החיים , ואני כאן 
להגשים לכם כל דבר שעולה בדמיונכם. 
להתאים הכל בדיוק עבורכם , לגרום לאורחים לשים לב לכל דבר מהפרטים הקטנים ועד הגדולים .
להפוך את היום שלכם לקסום בעזרת שילוב חלומי בין פרחים טריים ויבשים ,לשלב את הטבע שלנו בכל מקום ומקום וליצור אווירה מושלמת ומדויקת עבורכם 
נעים מאוד קוראים לי סתיו אני אמא של ליה וליבי הנסיכות שלי ,בת 27,ובעלת סטודיו לעיצוב 'פמפס לילי'  ,תמיד אהבתי עיצוב ותמיד אהבתי את הטבע ,בשנים האחרונות פנו אליי הרבה אנשים בעקבות אגרטלים שעיצבתי לבית הפרטי שלי וכך 'פמפס לילי' נולד  , בהתחלה הייתי מוכרת אגרטלים עם זרים מעוצבים לכל רחבי הארץ ומהר מאוד פנו אליי כלות לעצב את היום הגדול שלהן .
מהחתונה הראשונה שעיצבתי הבנתי שזה הייעוד שלי בחיים , להיות חלק מהיום הגדול שלכם,להגשים לכם כל חלום , להקשיב ,לעזור ,להרגיע,וליצור בדיוק את כל מה שאתם חולמים  הבנתי שזה בדיוק מה שממלא לי את הלב כל פעם מחדש.",,,/uploads/suppliers/פמפס_לילי_1785516654_1.jpg,/uploads/suppliers/פמפס_לילי_1785516654_1.jpg
Camilia flower design,,design,https://www.mit4mit.co.il/biz/102346,/uploads/suppliers/Camilia_flower_design_1785516663_1.jpg,/uploads/suppliers/Camilia_flower_design_1785516663_1.jpg,['0524267655'],https://camiliaflowerdesign.com/,,,5,6,"רמת גן, ישראל","סטודיו Camilia מתמחה בעיצוב חתונה ואירועים מרגשים בפרחים.
עיצוב חופות, עיצוב שולחנות , עמדות כניסה וחבילות עיצוב שמותאמות ללקוח על פי הסגנון העיצובי המדויק לו.",https://www.instagram.com/camiliaflowerdesign%3Figshid%3DMjEwN2IyYWYwYw%3D%3D?fbclid=IwAR0ed9iXbqN0MYYu84_CDw5xRRRltQyTRbA8FISiramIRNeZJlSPSsCco2o,https://www.facebook.com/profile.php?id=100092986473951,/uploads/suppliers/Camilia_flower_design_1785516663_1.jpg,/uploads/suppliers/Camilia_flower_design_1785516663_1.jpg
גסטליין השכרת ציוד לאירועים ולאירוח,,design,https://www.mit4mit.co.il/biz/102950,/uploads/suppliers/גסטליין_השכרת_ציוד_לאירועים_ולאירוח_1785516671_1.jpg,/uploads/suppliers/גסטליין_השכרת_ציוד_לאירועים_ולאירוח_1785516671_1.jpg,['0528886348'],,,,5,1,"מושב צור משה, ישראל",,,,/uploads/suppliers/גסטליין_השכרת_ציוד_לאירועים_ולאירוח_1785516671_1.jpg,/uploads/suppliers/גסטליין_השכרת_ציוד_לאירועים_ולאירוח_1785516671_1.jpg
דריה | עיצוב בפרחים,,design,https://www.mit4mit.co.il/biz/100229,/uploads/suppliers/דריה___עיצוב_בפרחים_1785516680_1.jpg,/uploads/suppliers/דריה___עיצוב_בפרחים_1785516680_1.jpg,0508452797,,,,5,4,"קרית אונו, ישראל","שמי סתיו, אני מעצבת בפרחים ובעלת Daria flower design,

תוכלו למצוא אצלנו:
- חבילת מתחתנים שכוללת:
זר כלה
קישוט לרכב
2 סלסלות שושבינות שזורות ומקושטות
קופסאת עליי כותרת לפיזור בחופה

- עמדת שזירה מרשימה בהתאם לצבעים המנחים באירוע

- סידורי שולחן 

ועוד...",https://Daria.flower.design,,/uploads/suppliers/דריה___עיצוב_בפרחים_1785516680_1.jpg,/uploads/suppliers/דריה___עיצוב_בפרחים_1785516680_1.jpg
DIVINE,,design,https://www.mit4mit.co.il/biz/17092,/uploads/suppliers/DIVINE_1785516689_1.jpg,/uploads/suppliers/DIVINE_1785516689_1.jpg,077-2124050,http://www.dvn.co.il,,,5,8,"ת""א, בן צבי135, ב""ש, סמילנסקי, ת""א, בן צבי135, ב""ש",,,,/uploads/suppliers/DIVINE_1785516689_1.jpg,/uploads/suppliers/DIVINE_1785516689_1.jpg
חופות פרדס חנה,,design,https://www.mit4mit.co.il/biz/103255,/uploads/suppliers/חופות_פרדס_חנה_1785516699_1.jpg,/uploads/suppliers/חופות_פרדס_חנה_1785516699_1.jpg,['0548142231'],,,,5,2,"פרדס חנה כרכור, ישראל",,,,/uploads/suppliers/חופות_פרדס_חנה_1785516699_1.jpg,/uploads/suppliers/חופות_פרדס_חנה_1785516699_1.jpg
אורית בר מואב - עיצוב בפרחים,,design,https://www.mit4mit.co.il/biz/99469,/uploads/suppliers/אורית_בר_מואב_-_עיצוב_בפרחים_1785516709_1.jpg,/uploads/suppliers/אורית_בר_מואב_-_עיצוב_בפרחים_1785516709_1.jpg,['0543334372'],https://www.oritbarmoav.com/,,,5,1,"אבן גבירול 2, ראשון לציון, ישראל","אני אורית בר מואב, 
מאז ומעולם היה לי סיפור אהבה עם פרחים.
בילדותי, אבי גידל פאטיו מפואר מלא בכל צמח שעולה ביד הדמיון
תוך שאני מתבוננת בו מטפל, מטפח ומגדל אותם בתשומת לב
ואהבה ענקית - התאהבתי גם אני.
את אהבתי לפרחים אני זוכה לממש היום, לאחר קריירה ארוכה בעולם
העיצוב, כשמתוכה עשור בענף החתונות, שסחף אותי בקסמיו לעיצוב
שמלות כלה מלאות ברקמות בעבודת יד, ותפירה עילית.
הקסם של עולם החתונות, לנצח יישאר חלק בלתי נפרד ממני,
בתקופה שבה כל חגיגה היא ניצחון, אני נרגשת לחגוג אתכם אהבה שוב ושוב.
אני מזמינה אתכם להיכנס לעולם מלא ביופי, להציץ בזרי כלה, זרי ראש, תכשיטי פרחים, ומגוון עיצובים
מיוחדים.
כל פרח ופרח נבחר בקפידה עבור כל חתן וכל כלה, עיצוב אישי עד אחרון הפרטים, החל מסיכת הדש ועד
לתכשיטי הפרחים של השושבינות הקסומות, בתהליך שכולו אומנות ויצירה, שותפות, והגשמת חלום..",https://www.instagram.com/oritbarmoav/,https://www.facebook.com/Orit-Bar-Moav-108544277541698,/uploads/suppliers/אורית_בר_מואב_-_עיצוב_בפרחים_1785516709_1.jpg,/uploads/suppliers/אורית_בר_מואב_-_עיצוב_בפרחים_1785516709_1.jpg
Floral dreams events,,design,https://www.mit4mit.co.il/biz/100012,/uploads/suppliers/Floral_dreams_events_1785516717_1.jpg,/uploads/suppliers/Floral_dreams_events_1785516717_1.jpg,['0528704483'],https://www.instagram.com/floral_dreams_events/,,,5,9,"תל אביב, ישראל","היי,
אני רעות. בעלת סטודיו פלורל דרימס לעיצוב.
אם חולמת על אירוע יפיפה, אם אתה צריך אוזן קשבת וביצוע נהדר של הויז'ן...
לאירוע קונספט פרטי או עסקי. חתונה או מסיבה. אירוע ערב או אירוע יום.
בכל לוקיישן שתחלמו עליו - אני והסטודיו שלי ניתן מענה מדויק ויפיפה לצרכים של האירוע ולהגשמת החלום שלכם.

מזל טוב!",https://www.instagram.com/floral_dreams_events/,https://www.facebook.com/flowersandfashion,/uploads/suppliers/Floral_dreams_events_1785516717_1.jpg,/uploads/suppliers/Floral_dreams_events_1785516717_1.jpg
שושן צחור,,design,https://www.mit4mit.co.il/biz/17074,/uploads/suppliers/שושן_צחור_1785516726_1.jpg,/uploads/suppliers/שושן_צחור_1785516726_1.jpg,0505364833,http://www.shoshan-zachor.co.il/,,,4,183,"דרך הבנים 4, פרדס חנה כרכור, ישראל","אנו ב""שושן צחור"" עוסקים בתחום עיצוב אירועים מזה כמה עשורים ומתמחים בעיצוב חופות, עיצובי אווירה, עיצובים בפרחים, קישוטי רכבי חתן כלה ועוד.

ב""שושן צחור"" לא מפסיקים להתחדש ולחדש תוך כדי התעדכנות בנושא עיצוב אירועים בארץ ובעולם באתר תוכלו לראות דוגמאות ותמונות של אירועים שעיצבנו, חופות שעיצבנו ועוד.

נשמח ליצור בעבורכם את האווירה המושלמת לחוויה המושלמת.
שלכם אהרון תם
וכל צוות ""שושן צחור""",https://www.instagram.com/shoshan_zahchor/,https://www.facebook.com/%D7%A9%D7%95%D7%A9%D7%9F-%D7%A6%D7%97%D7%95%D7%A8-%D7%A2%D7%99%D7%A6%D7%95%D7%91-%D7%90%D7%99%D7%A8%D7%95%D7%A2%D7%99%D7%9D-%D7%A4%D7%A8%D7%93%D7%A1-%D7%97%D7%A0%D7%94-288737121284505/timeline,/uploads/suppliers/שושן_צחור_1785516726_1.jpg,/uploads/suppliers/שושן_צחור_1785516726_1.jpg
Adaya_flowers,,design,https://www.mit4mit.co.il/biz/99137,/uploads/suppliers/Adaya_flowers_1785516735_1.jpg,/uploads/suppliers/Adaya_flowers_1785516735_1.jpg,0546743633,,,,5,10,"עמק יזרעאל, ישראל","שוזרת ומעצבת בהשראת הטבע🌸
חופות/ מרכזי שולחן/ כסא כלה/ זר כלה/ עיצובי אווירה.
מגיעה לכל חלקי הארץ.
נמצאת זמינה באינסטגרם כשם adaya_flowers",https://Adaya_flowers,,/uploads/suppliers/Adaya_flowers_1785516735_1.jpg,/uploads/suppliers/Adaya_flowers_1785516735_1.jpg
אופוס - עיצוב אירועים,,design,https://www.mit4mit.co.il/biz/15152,/uploads/suppliers/אופוס_-_עיצוב_אירועים_1785516743_1.jpg,/uploads/suppliers/אופוס_-_עיצוב_אירועים_1785516743_1.jpg,03-5292370,http://www.opus-designs.com,,,4,48,תל אביב,,,,/uploads/suppliers/אופוס_-_עיצוב_אירועים_1785516743_1.jpg,/uploads/suppliers/אופוס_-_עיצוב_אירועים_1785516743_1.jpg
אבירן רוקח הפקות אירועים,,design,https://www.mit4mit.co.il/biz/103500,/uploads/suppliers/אבירן_רוקח_הפקות_אירועים_1785516753_1.jpg,/uploads/suppliers/אבירן_רוקח_הפקות_אירועים_1785516753_1.jpg,['0525167979'],https://aviran.pro,,,5,1,"תל אביב, ישראל","קודם כל מזל טוב!
נעים להכיר: אבירן רוקח הפקת אירועים. 

אנחנו כאן כדי לשנות את כל מה שחשבתם על ארגון ותכנון יום החתונה.
במקום כאבי ראש, לוחות זמנים צפופים, התעסקות עם חוזים, סגירת ספקים ו.. אתם כבר מבינים,
אנחנו חושבים שבדיוק כמו האירוע, גם ההיערכות אליו יכולה וצריכה להיות חוויה בפני עצמה
חוויה מרגשת, כיפית והכי חשוב רגועה.

ובדיוק בשביל זה אנחנו כאן. 

מהדברים הגדולים והחשובים ועד לפרטים הקטנים שלא
זכרתם שצריכים, אנחנו דואגים לכל פרט ולכל אורך הדרך-
מהפגישה הראשונה ועד לכניסה לחופה, ועד לריקוד האחרון.",https://www.instagram.com/a.r___production?igsh=MXZjZWtoZnAzeTNpaA%3D%3D&utm_source=qr,https://www.facebook.com/share/kSjSrdmLsyxfs2ZA/?mibextid=kFxxJD,/uploads/suppliers/אבירן_רוקח_הפקות_אירועים_1785516753_1.jpg,/uploads/suppliers/אבירן_רוקח_הפקות_אירועים_1785516753_1.jpg
