Supplier Name,Phone Number,Category,URL,Main Image,Gallery,Real Phone,Website,Google Reviews Link,Google Image,Google Rating,Reviews Count,Address
נוי שילר- מאפרת ומסרקת לכלות,054-8195800,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נוי_שילר-_מאפרת_ומסרקת_לכלות_1785449593_1.jpg,,054-8195800,http://‏https://instagram.com/noi_shile,,,5,53,"פנחס מאירי, פתח תקווה, ישראל"
Yael Rosen Keren | יעל רוזן קרן,054-5910300,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\Yael_Rosen_Keren___יעל_רוזן_קרן_1785449611_1.jpg,,054-5910300,https://www.instagram.com/yaelrk.mua/,,,5,9,"רמת גן, ישראל"
ירדן אפלמן איפור ושיער (ירדי),054-3023326,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ירדן_אפלמן_איפור_ושיער__ירדי__1785449629_1.jpg,,054-3023326,https://www.instagram.com/accounts/login/?next=%2Fmakeupbyardi&source=omni_redirect,,,5,9,"הרצליה, ישראל"
ליאור טפיארו איפור ועיצוב שיער לכלות,050-3199253,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ליאור_טפיארו_איפור_ועיצוב_שיער_לכלות_1785449645_1.jpg,,050-3199253,https://www.instagram.com/liortapiero_makeup/,,,5,75,"תל אביב, ישראל"
קרן גוטליב-מאפרת מקצועית,050-4445782,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\קרן_גוטליב-מאפרת_מקצועית_1785449662_1.jpg,,050-4445782,https://www.instagram.com/invites/contact/?i=1lj2shjrm3fg6&utm_content=5bwydcz,,,5,67,ישראל
הדר צדוק | מאפרת ומסרקת כלות,058-7400074,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\הדר_צדוק___מאפרת_ומסרקת_כלות_1785449678_1.jpg,,058-7400074,https://www.instagram.com/hadartzadok_makeup,,,5,68,"תל אביב, ישראל"
רעות וייס מאפרת ומסרקת כלות,054-4258747,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רעות_וייס_מאפרת_ומסרקת_כלות_1785449697_1.jpg,,054-4258747,https://makeup-artist.co.il/home,,,5,12,"לוד, ישראל"
יפית קוריש - איפור ושיער,054-4536769,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\יפית_קוריש_-_איפור_ושיער_1785449713_1.jpg,,054-4536769,http://www.yafit-koresh.com/,,,5,337,"יעקב בר סימנטוב, יהוד מונוסון, ישראל"
רעות גיא- איפור ושיער,054-3132272,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רעות_גיא-_איפור_ושיער_1785449730_1.jpg,,054-3132272,https://www.facebook.com/reutguy.makeup/?hc_ref=PAGES_TIMELINE,,,5.0,153,ישראל
עדי יום טוב מאפרת ומעצבת שיער,052-8800693,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עדי_יום_טוב_מאפרת_ומעצבת_שיער_1785449745_1.jpg,,052-8800693,https://instagram.com/adiyomtov_makeuphair,,,5,62,"בת ים, ישראל"
רחלי דהן איפור ועיצוב שיער כלות,055-9704462,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רחלי_דהן_איפור_ועיצוב_שיער_כלות_1785449761_1.jpg,,055-9704462,https://www.instagram.com/racheli_dahan_makeup/?igshid=evu5z1ndxaod,,,5,79,"תל אביב, חיפה, ישראל"
לילך נחמני- איפור וסירוק כלות,054-7002619,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לילך_נחמני-_איפור_וסירוק_כלות_1785449778_1.jpg,,054-7002619,https://www.instagram.com/lilach.nachmani_makeup/,,,5.0,254,"עמק יזרעאל, ישראל"
מיכל לורן - איפור ועיצוב שיער,054-6758575,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מיכל_לורן_-_איפור_ועיצוב_שיער_1785449795_1.jpg,,054-6758575,https://get-marketing.co.il/michaloren/,,,5,33,"החשמונאים 20, רמת גן, ישראל"
אנה גולדמן מאפרת ומעצבת שיער,053-6233622,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אנה_גולדמן_מאפרת_ומעצבת_שיער_1785449812_1.jpg,,053-6233622,https://www.instagram.com/anna_goldman_makeup/,,,5,38,"רמת גן, ישראל"
נטע הורניק מאפרת כלות,050-9347936,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נטע_הורניק_מאפרת_כלות_1785449830_1.jpg,,050-9347936,https://www.instagram.com/netahornik__makeup/,,,5,8,"גבעת שמואל, ישראל"
פיאנה וייסמן מאפרת כלות,054-2504333,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\פיאנה_וייסמן_מאפרת_כלות_1785449847_1.jpg,,054-2504333,https://www.instagram.com/fiana_waisman_makeup?igsh=eW94MXNrNnhhdXFi&utm_source=qr,,,5,8,"אשדוד, ישראל"
רונאל ממן- מארגנת כלות,054-3047473,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רונאל_ממן-_מארגנת_כלות_1785449863_1.jpg,,054-3047473,https://instagram.com/ronel.maman.studio?utm_medium=copy_link,,,5,74,"אלומה, ישראל"
אלה גליקמן איפור כלות ועיצוב שיער,054-4334564,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלה_גליקמן_איפור_כלות_ועיצוב_שיער_1785449883_1.jpg,,054-4334564,https://instagram.com/ellag_makeup_hair?utm_medium=copy_link,,,5,44,"אהבת אדם 34, כפר יונה, ישראל"
ליטל פדידה איפור ושיער,052-8876717,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ליטל_פדידה_איפור_ושיער_1785449899_1.jpg,,052-8876717,https://instagram.com/litalfadida_makeup,,,5,39,"יקנעם עילית, ישראל"
צליל שוכר מאפרת ומסרקת כלות,053-3398551,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\צליל_שוכר_מאפרת_ומסרקת_כלות_1785449918_1.jpg,,053-3398551,https://www.instagram.com/tzlil.hairmakeup?igsh=eTI5bzk3dGVxMGsx&utm_source=qr,,,5,7,"כפר יונה, ישראל"
נעמה ריבלין עיצוב שיער ואיפור,050-4633233,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נעמה_ריבלין_עיצוב_שיער_ואיפור_1785449935_1.jpg,,050-4633233,https://www.instagram.com/naama_hair_and_makeup/,,,5,105,"חיפה, ישראל"
ענת רזמוביץ',054-3972656,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ענת_רזמוביץ__1785449951_1.jpg,,054-3972656,https://instagram.com/anat.razmovich_makeup.artist?igshid=OGQ5ZDc2ODk2ZA==,,,4,45,"נתניה, ישראל"
מישל פרי,052-5058082,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מישל_פרי_1785449967_1.jpg,,052-5058082,https://‏https://www.facebook.com/mishelperrymakeuphair/,,,5,98,"טבעון, קרית טבעון, ישראל"
שחר שנקר מאפרת כלות,052-8476264,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\שחר_שנקר_מאפרת_כלות_1785449983_1.jpg,,052-8476264,https://www.instagram.com/shachar_makeup_artist?igsh=MW5xcHNjaXo5MmlraQ%3D%3D&utm_source=qr,,,5,6,"שוהם, ישראל"
מיטל כהן,052-4285599,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מיטל_כהן_1785450000_1.jpg,,052-4285599,https://instagram.com/meital_bridal_makeup?igshid=MDM4ZDc5MmU=,,,5,32,"נחלים, ישראל"
שוהם מאפרת ומסרקת,054-8029968,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\שוהם_מאפרת_ומסרקת_1785450016_1.jpg,,054-8029968,https://www.instagram.com/shoham_makeup_hair?fbclid=IwAR3vt9_J6QyyFH291k4r5G20xuvVxKoHRMDsVeM7cMLsdTBtvrSorKT17FI,,,5,21,"שדרות בן גוריון, ראש העין, ישראל"
עלמה עיצוב שיער ואיפור,054-8128181,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עלמה_עיצוב_שיער_ואיפור_1785450032_1.jpg,,054-8128181,,,,5.0,66,"פלמחים, ראשון לציון, ישראל"
עינב בר מאפרת מקצועית ומעצבת שיער,054-8186187,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עינב_בר_מאפרת_מקצועית_ומעצבת_שיער_1785450048_1.jpg,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עינב_בר_מאפרת_מקצועית_ומעצבת_שיער_1785450050_2.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עינב_בר_מאפרת_מקצועית_ומעצבת_שיער_1785450053_3.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עינב_בר_מאפרת_מקצועית_ומעצבת_שיער_1785450056_4.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\עינב_בר_מאפרת_מקצועית_ומעצבת_שיער_1785450058_5.jpg,054-8186187,https://www.einavbar.com,,,4,637,"כפר סבא, ישראל"
ירדן ביטון מאפרת ומסרקת כלות,054-5478854,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ירדן_ביטון_מאפרת_ומסרקת_כלות_1785450078_1.jpg,,054-5478854,https://www.instagram.com/yarden.bitton_makeup.hair/,,,5,57,"קריית מוצקין, ישראל"
טל לוי - איפור ועיצוב שיער,052-5349514,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טל_לוי_-_איפור_ועיצוב_שיער_1785450115_1.jpg,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טל_לוי_-_איפור_ועיצוב_שיער_1785450117_2.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טל_לוי_-_איפור_ועיצוב_שיער_1785450119_3.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טל_לוי_-_איפור_ועיצוב_שיער_1785450122_4.jpg|C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טל_לוי_-_איפור_ועיצוב_שיער_1785450124_5.jpg,052-5349514,https://‏instagram.com/tal_levi02,,,5,247,"כפר סבא, ישראל"
לינור פורטל מאפרת כלות וערב,054-5819919,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\לינור_פורטל_מאפרת_כלות_וערב_1785450130_1.jpg,,054-5819919,,,,5,21,"אשקלון, ישראל"
דנה לוי מאפרת ומסרקת,052-6786663,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\דנה_לוי_מאפרת_ומסרקת_1785450147_1.jpg,,052-6786663,https://www.instagram.com/dana.levi.makeup/,,,5,9,"רמת גן, ישראל"
הדס שוורץ- איפור כלות,052-2934676,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\הדס_שוורץ-_איפור_כלות_1785450163_1.jpg,,052-2934676,https://https://instagram.com/hadasmazor_makeup?igshid=YmMyMTA2M2Y=,,,5,23,"השרון, תל אביב-יפו, ישראל"
נדיה דוברובאי,051-5753623,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\נדיה_דוברובאי_1785450178_1.jpg,,051-5753623,https://dubrovai.com,,,5,6,"רמת גן, ישראל"
מורן שרון וולך -איפור ושיער,052-2952989,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מורן_שרון_וולך_-איפור_ושיער_1785450193_1.jpg,,052-2952989,https://www.instagram.com/Www.Instagram.com/moran_sharonw_hair_makeup,,,5,62,"ראשון לציון, ישראל"
טימור נתן איפור ושיער לכלות,055-2278446,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טימור_נתן_איפור_ושיער_לכלות_1785450208_1.jpg,,055-2278446,https://hairstyles_by_temor,,,5,11,"מעלה צביה, ישראל"
רננה מויאל|מאפרת ומעצבת שיער לכלות,054-3277833,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רננה_מויאל_מאפרת_ומעצבת_שיער_לכלות_1785450223_1.jpg,,054-3277833,https://www.instagram.com/Renanamoyal.makeup.hair,,,5,5,"ירושלים, ישראל"
אניה חלקו איפור ותסרוקות לכלות,058-6277923,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אניה_חלקו_איפור_ותסרוקות_לכלות_1785450238_1.jpg,,058-6277923,https://www.instagram.com/annakhalko/,,,5,6,"אשקלון, ישראל"
אלכסנדרה ויינר קלמפנר איפור ושיער,054-4754736,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אלכסנדרה_ויינר_קלמפנר_איפור_ושיער_1785450253_1.jpg,,054-4754736,,,,5,208,"ראשון לציון, ישראל"
רויטל מסגיש,052-3114461,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\רויטל_מסגיש_1785450271_1.jpg,,052-3114461,revitalmes.co.il,,,5,45,"השפלה, תל אביב יפו"
shanifrach,054-5657314,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\shanifrach_1785450287_1.jpg,,054-5657314,https://www.instagram.com/reel/CQODVniglgf/?utm_medium=copy_link,,,5,44,"אברהם ארסט, ירושלים, ישראל"
הודיה עקרב | Hodaya HB Hair & Makeup,054-4557335,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\הודיה_עקרב___Hodaya_HB_Hair___Makeup_1785450303_1.jpg,,054-4557335,https://‏https://www.instagram.com/hairmakeup_hodaya/,,,5,212,"הרצליה, הרצליה"
בתאל אלון,052-3838222,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\בתאל_אלון_1785450320_1.jpg,,052-3838222,,,,5,14,"בית שמש, ישראל"
מור גלאם מאפרת ומסרקת כלות,050-4211142,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מור_גלאם_מאפרת_ומסרקת_כלות_1785450340_1.jpg,,050-4211142,http://greenbook.co.il/card/9274/11799,,,5,25,"רחובות, ישראל"
אנסטסיה טלן חכים מאפרת מקצועית,052-7587175,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אנסטסיה_טלן_חכים_מאפרת_מקצועית_1785450355_1.jpg,,052-7587175,https://linktr.ee/anastasiatalan,,,5,59,"קריית ביאליק, ישראל"
הודיה שחף ברמן מאפרת כלות וערב,050-9312185,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\הודיה_שחף_ברמן_מאפרת_כלות_וערב_1785450371_1.jpg,,050-9312185,https://www.instagram.com/hodaya.s.b,,,5,5,"רחובות, ישראל"
תהילה רוזמן,052-7060792,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\תהילה_רוזמן_1785450385_1.jpg,,052-7060792,https://www.instagram.com/tehila_hair_makeup?igsh=MW0wNXhtZWxrcnA2eA%3D%3D&utm_source=qr,,,5,14,"מצפה נטופה, ישראל"
ורד אורן חינגה - איפור ושיער,050-3448909,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ורד_אורן_חינגה_-_איפור_ושיער_1785450400_1.jpg,,050-3448909,http://www.איפורכלות.co.il,,,5,263,"נס ציונה, ישראל"
אור אסייג - איפור ועיצוב שיער,052-5391740,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\אור_אסייג_-_איפור_ועיצוב_שיער_1785450414_1.jpg,,052-5391740,https://www.instagram.com/orassayag_makeup/,,,5.0,129,"חיפה, ישראל"
בילי ביוטי איפור ועיצוב שיער לכלות,054-5460222,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\בילי_ביוטי_איפור_ועיצוב_שיער_לכלות_1785450429_1.jpg,,054-5460222,https://www.instagram.com/billy.s.beauty/,,,5,61,"רעננה, ישראל"
איילת שמעוני - איפור ושיער,052-3359029,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\איילת_שמעוני_-_איפור_ושיער_1785450445_1.jpg,,052-3359029,https://www.facebook.com/Ayelet-shimoni-hair-make-up-%D7%90%D7%99%D7%99%D7%9C%D7%AA-%D7%A9%D7%9E%D7%A2%D7%95%D7%A0%D7%99-%D7%90%D7%99%D7%A4%D7%95%D7%A8-%D7%A9%D7%99%D7%A2%D7%A8-465029123535486/,,,5.0,199,"חיפה, ישראל"
ספיר ידידי מאפרת ומסרקת כלות,054-6295149,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\ספיר_ידידי_מאפרת_ומסרקת_כלות_1785450460_1.jpg,,054-6295149,https://www.instagram.com/sapir_yedidi/,,,5,52,"נתניה, ישראל"
טליה וולף איפור ושיער,058-6539991,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\טליה_וולף_איפור_ושיער_1785450475_1.jpg,,058-6539991,https://www.instagram.com/Www.Instagram.com/taliawolfbridal,,,5,32,"תל אביב, ישראל"
מעיין ליכטבלאו איפור ועיצוב שיער,054-4649988,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\מעיין_ליכטבלאו_איפור_ועיצוב_שיער_1785450490_1.jpg,,054-4649988,https://makeupbymaayan.com/,,,5,45,"ירמיהו, תל אביב-יפו, ישראל"
חרות איפור ועיצוב שיער,058-6277911,איפור,,C:\Users\123\Desktop\checking-db\Fiesta\fiesta-nextjs\public\uploads\suppliers\חרות_איפור_ועיצוב_שיער_1785450507_1.jpg,,058-6277911,https://www.instagram.com/herut_makeup_hair?igsh=MTByMzRicDlxd3Zheg%3D%3D&utm_source=qr,,,5,4,"שבות רחל, שילה"
